,Link-href,Name,Types,About,Duration,Address,Rating,ReviewsNo,ExcellentRating,VeryGoodRating,AverageRating,PoorRating,TerribleRating,StartTime,EndTime,LunchStart,LunchEnd,DurationMin,DurationMax
51,https://www.tripadvisor.com/Attraction_Review-g189158-d6215707-Reviews-Mosteiro_de_Sao_Vicente_de_Fora-Lisbon_Lisbon_District_Central_Portugal.html,Mosteiro de São Vicente de Fora,"['Historic Sites', 'Points of Interest & Landmarks', 'Religious Sites']","The Monastery of São Vicente de Fora (St. Vincent Outside the Walls) is one of the most important historical buildings in the city of Lisbon. It was founded by the first Portuguese king, in the 12th century. Over the centuries, several kings have introduced many changes, including the rebuilding in the 16th century. Today it is still possible to see the original cistern, as well as the cloisters, decorated with tiles from the 18th century, being of special interest the collection that depicts the fables of LaFontaine. The Monastery also houses the Pantheon of the last Portuguese dynasty, the Braganza, and a very well decorated Sacristy. At the end of the visit you can go up to the rooftop of the church and enjoy one of the best views over the Tagus river and the city.",Duration: 1-2 hours,"Largo de São Vicente, Lisbon 1100-472 Portugal",4.5,679,458,186,28,2,20,10:00:00,17:00:00,,,0 days 01:00:00,0 days 02:00:00
52,https://www.tripadvisor.com/Attraction_Review-g189158-d12207582-Reviews-National_Coach_Museum-Lisbon_Lisbon_District_Central_Portugal.html,National Coach Museum,"['Speciality Museums', 'History Museums']",,Duration: < 1 hour,"Avenida da India n 136 Located on the Afonso de Albuquerque Square in the western area of Lisbon in the Belém district, Lisbon 1300-300 Portugal",4.5,1903,1063,615,175,34,0,10:00:00,18:00:00,,,,0 days 01:00:00
53,https://www.tripadvisor.com/Attraction_Review-g189158-d4053333-Reviews-Rossio_Train_Station-Lisbon_Lisbon_District_Central_Portugal.html,Rossio Train Station,['Points of Interest & Landmarks'],,Duration: < 1 hour,,4.5,2068,923,937,189,9,90,,,,,,0 days 01:00:00
54,https://www.tripadvisor.com/Attraction_Review-g189158-d4053457-Reviews-Santa_Maria_de_Belem_Church-Lisbon_Lisbon_District_Central_Portugal.html,Santa Maria de Belem Church,['Churches & Cathedrals'],,,"Praca do Imperio, Lisbon 1300 Portugal",4.5,673,416,229,20,3,30,,,,,,
55,https://www.tripadvisor.com/Attraction_Review-g189158-d2407195-Reviews-Maritime_Museum-Lisbon_Lisbon_District_Central_Portugal.html,Maritime Museum,"['Military Museums', 'History Museums']","The world-famous Maritime Museum in Belem has a children’s section as well as ship models. Portugal was a world leader in maritime exploration (Christopher Columbus, Vasco da Gama, etc.)",Duration: 1-2 hours,"Praca Imperio, Lisbon 1400-206 Portugal",4.5,1302,603,515,139,30,0,10:00:00,18:00:00,,,0 days 01:00:00,0 days 02:00:00
56,https://www.tripadvisor.com/Attraction_Review-g189158-d1973832-Reviews-Medeiros_e_Almeida_Museum-Lisbon_Lisbon_District_Central_Portugal.html,Medeiros e Almeida Museum,['Art Museums'],"This is a 25-room collection of 17th to 20th century arts, originally amassed by a private collector. A true find.",Duration: 2-3 hours,"Rua Rosa Araujo 41 Avenida, Lisbon 1250-194 Portugal",4.5,237,175,54,6,1,10,10:00:00,17:00:00,,,0 days 02:00:00,0 days 03:00:00
57,https://www.tripadvisor.com/Attraction_Review-g189164-d2390088-Reviews-Parque_de_Monserrate-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal.html,Parque de Monserrate,['National Parks'],,,,4.5,774,558,183,27,4,20,09:30:00,18:00:00,,,,
58,https://www.tripadvisor.com/Attraction_Review-g189158-d521857-Reviews-Palacio_dos_Marqueses_de_Fronteira-Lisbon_Lisbon_District_Central_Portugal.html,Palácio dos Marqueses de Fronteira,['Castles'],"Seventeenth Century Palace placed in an ancient Quinta de Recreio (recreation farm) which includes a formal garden, an informal garden and woods. The exterior and interiors of the Palace are decorated with the largest and best collection of Portuguese seventeenth-century ""azulejos"" (decorative tiles) still in their original location known today. The gardens are decorated with fountains, statues and other constructions from the seventeenth century, which are refreshing and make the walk through the premises a continuous delight. Although this is an inhabited Palace still today, visitors are welcome to take guided tours of the inside and enjoy visiting some of the most beautiful rooms, the Library, the terrace with ""azulejo"" panels representing the Liberal Arts, and the Chapel. The fact that this is an inhabited living space is part of its very special atmosphere. Visitors can enjoy a souvenir shop managed by the Association of the Friends of the Fronteira Palace.",Duration: 1-2 hours,"Largo Sao Domingos de Benfica 1 Fronteira Palace, Lisbon 1500-554 Portugal",4.5,451,273,125,24,19,0,10:00:00,16:00:00,,,0 days 01:00:00,0 days 02:00:00
59,https://www.tripadvisor.com/Attraction_Review-g189158-d243610-Reviews-Aquario_Vasco_da_Gama-Lisbon_Lisbon_District_Central_Portugal.html,Aquário Vasco da Gama,"['Science Museums', 'Aquariums']",,Meets animal welfare guidelines,"Rua Direita do Dafundo, Lisbon 1495-718 Portugal",4.5,906,514,269,97,17,0,10:00:00,18:00:00,,,,
60,https://www.tripadvisor.com/Attraction_Review-g189164-d8428229-Reviews-Centro_Historico_de_Sintra-Sintra_Sintra_Municipality_Lisbon_District_Central_Por.html,Centro Histórico de Sintra,['Historic Walking Areas'],,Duration: 2-3 hours,,4.0,2102,964,789,277,42,0,,,,,0 days 02:00:00,0 days 03:00:00
61,https://www.tripadvisor.com/Attraction_Review-g189154-d3179565-Reviews-Marechal_Carmona_Park-Cascais_Lisbon_District_Central_Portugal.html,Marechal Carmona Park,['Parks'],,Meets animal welfare guidelines,"Praceta Domingos D’Avilez, Av. da Republica, Cascais 2750 Portugal",4.5,639,402,212,24,1,10,,,,,,
62,https://www.tripadvisor.com/Attraction_Review-g189158-d3876940-Reviews-Igreja_de_Sao_Domingos_Santa_Justa_e_Rufina-Lisbon_Lisbon_District_Central_Portug.html,Igreja de Sao Domingos (Santa Justa e Rufina),['Religious Sites'],,,"Largo Sao Domingos, Lisbon 1150-320 Portugal",4.5,994,540,371,75,4,40,07:30:00,19:00:00,,,,
63,https://www.tripadvisor.com/Attraction_Review-g189158-d246508-Reviews-Costa_de_Caparica-Lisbon_Lisbon_District_Central_Portugal.html,Costa de Caparica,['Beaches'],,,,4.0,561,259,208,63,22,0,,,,,,
64,https://www.tripadvisor.com/Attraction_Review-g189158-d8378896-Reviews-Museu_Do_Aljube-Lisbon_Lisbon_District_Central_Portugal.html,Museu Do Aljube,"['Speciality Museums', 'History Museums']",,Duration: 1-2 hours,"Rua Augusto Rosa 42, Lisbon 1100-059 Portugal",4.5,295,204,75,14,1,10,,,,,0 days 01:00:00,0 days 02:00:00
65,https://www.tripadvisor.com/Attraction_Review-g189156-d609371-Reviews-Praia_do_Tamariz-Estoril_Cascais_Lisbon_District_Central_Portugal.html,Praia do Tamariz,['Beaches'],,Duration: More than 3 hours,"Av. Marginal, Estoril, Cascais 2765-289 Portugal",4.0,908,359,409,103,22,0,,,,,0 days 03:00:00,
66,https://www.tripadvisor.com/Attraction_Review-g189154-d3179872-Reviews-Museu_Condes_de_Castro-Cascais_Lisbon_District_Central_Portugal.html,Museu Condes de Castro,['Speciality Museums'],,,"Avenida Rei Humberto II de Italia, Cascais 2750-800 Portugal",4.5,368,233,120,13,2,0,10:00:00,17:00:00,,,,
67,https://www.tripadvisor.com/Attraction_Review-g189158-d8754881-Reviews-Miradouro_das_Portas_do_Sol-Lisbon_Lisbon_District_Central_Portugal.html,Miradouro das Portas do Sol,['Lookouts'],,Duration: < 1 hour,"Largo das Portas do Sol Alfama, Lisbon 1100-411 Portugal",4.5,513,296,168,46,1,10,,,,,,0 days 01:00:00
68,https://www.tripadvisor.com/Attraction_Review-g189158-d195314-Reviews-Cidade_Baixa-Lisbon_Lisbon_District_Central_Portugal.html,Cidade Baixa,['Neighborhoods'],"Located between Rossio and Praça do Comercio, this section is a shopper's paradise with several pedestrian streets. Location within walking distance of many of the must-see in Lisbon center. Public transports, including the famous tram 28 at the door.",Duration: 2-3 hours,,4.5,520,238,222,54,5,10,,,,,0 days 02:00:00,0 days 03:00:00
69,https://www.tripadvisor.com/Attraction_Review-g780694-d3869516-Reviews-Praia_de_Carcavelos-Carcavelos_Lisbon_District_Central_Portugal.html,Praia de Carcavelos,['Beaches'],,,"Avenida Marginal, Carcavelos 2775-604 Portugal",4.5,728,335,298,75,15,0,,,,,,
70,https://www.tripadvisor.com/Attraction_Review-g15052718-d3592636-Reviews-Praia_da_Adraga-Almocageme_Sintra_Municipality_Lisbon_District_Central_Portugal.html,Praia da Adraga,['Beaches'],,,"Casa da Adraga Rua da Praia da Adraga, Almocageme 2705-060 Portugal",4.5,479,301,142,33,2,20,00:00:00,23:59:00,,,,
71,https://www.tripadvisor.com/Attraction_Review-g189158-d243613-Reviews-Igreja_de_Sao_Vicente_de_Fora-Lisbon_Lisbon_District_Central_Portugal.html,Igreja de São Vicente de Fora,"['Historic Sites', 'Religious Sites']",,,"Largo São Vicente, Lisbon 1100-472 Portugal",4.5,605,295,260,48,1,10,10:00:00,17:00:00,,,,
72,https://www.tripadvisor.com/Attraction_Review-g189158-d4053329-Reviews-Praca_Marques_do_Pombal-Lisbon_Lisbon_District_Central_Portugal.html,Praca Marques do Pombal,['Monuments & Statues'],,,,4.0,921,316,417,168,18,20,,,,,,
73,https://www.tripadvisor.com/Attraction_Review-g189158-d4702335-Reviews-Museu_Benfica_Cosme_Damiao-Lisbon_Lisbon_District_Central_Portugal.html,Museu Benfica - Cosme Damiao,['Speciality Museums'],"Benfica Museum – Cosme Damião assembles the great themes of the history of Sport Lisboa e Benfica, of the city of Lisbon, and of the world. Visiting the Museum allows visitors to get to know and remember the trophies, the facts, and the names that helped Sport Lisboa e Benfica become a world-class sports club. Founded in 2013, this cultural site took the name of one of the most important figures in the history of Sport Lisboa e Benfica: Cosme Damião, known as the founding father of the Club. Across an area of about four hundred square metres, and three floors, the Museum displays around a thousand objects in 29 theme areas presenting high standards of interactivity and technology while telling the history of a country’s passion. Benfica Museum – Cosme Damião also offers a great diversity of programmes, which provides new and enriching experiences for everyone who wishes to participate.",Duration: 1-2 hours,"Avenida Eusebio da Silva Ferreira Estadio do Sport Lisboa e Benfica, Lisbon 1500-313 Portugal",4.5,360,256,65,17,3,0,10:00:00,18:00:00,,,0 days 01:00:00,0 days 02:00:00
74,https://www.tripadvisor.com/Attraction_Review-g11208457-d9750714-Reviews-Quinta_de_Sant_Ana-Gradil_Mafra_Lisbon_District_Central_Portugal.html,Quinta de Sant'Ana,['Wineries & Vineyards'],"Quinta de Sant’Ana is a stunningly beautiful, family-run property, just 30 minutes drive from Lisbon. A unique micro climate of cool nights, misty mornings and hot afternoons, result in fresh mineral white wines and elegant complex reds. Owners James and Ann Frost live on the estate with their seven boys and welcome visitors who wish to taste their wines. Winemaker: Antonio Macanita.",Duration: 1-2 hours,"Rua Direita 3, Gradil, Mafra 2665-113 Portugal",5.0,91,86,5,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
75,https://www.tripadvisor.com/Attraction_Review-g189158-d1961227-Reviews-Basilica_da_Estrela-Lisbon_Lisbon_District_Central_Portugal.html,Basílica da Estrela,['Churches & Cathedrals'],,Duration: < 1 hour,"Praca da Estrela 12, Lisbon 1200-667 Portugal",4.0,696,284,308,83,20,10,08:45:00,20:00:00,,,,0 days 01:00:00
76,https://www.tripadvisor.com/Attraction_Review-g189158-d1790036-Reviews-Museu_da_Eletricidade-Lisbon_Lisbon_District_Central_Portugal.html,Museu da Eletricidade,['Speciality Museums'],"Overlooking the Tagus, in the suburb of Belém, the Electricity Museum is a cultural center, a science museum, a Museum of Industrial Archaeology and a space for contemporary art temporary exhibitions.",Duration: 2-3 hours,"Edificio Central Tejo - Avenida Brasilia, Lisbon 1300-598 Portugal",4.5,438,260,139,31,7,10,11:00:00,19:00:00,,,0 days 02:00:00,0 days 03:00:00
77,https://www.tripadvisor.com/Attraction_Review-g312716-d13290759-Reviews-Dino_Parque-Lourinha_Lisbon_District_Central_Portugal.html,Dino Parque,"['Speciality Museums', 'Amusement & Theme Parks', 'Parks']","Embark on a more than 300 Million Years time travel and find out the Dino Parque, the bigest portuguese open-air museum and the largest iberian exibhition of dinosaurs fossiles from the Late Jurassic. In the Park you will find around 186 real sized dinosaur models, a museum with an extraordinary paleontological heritage and see, in the Live Lab, how the paleontologists work. At the Dino Parque you can find activities for all ages, a pic-nic area and a restaurant.",Duration: 2-3 hours,"Rua Vale dos Dinossauros 25, Lourinha 2530-059 Portugal",4.0,529,223,201,69,13,0,10:00:00,15:30:00,,,0 days 02:00:00,0 days 03:00:00
78,https://www.tripadvisor.com/Attraction_Review-g189158-d6889504-Reviews-Livraria_Ler_Devagar-Lisbon_Lisbon_District_Central_Portugal.html,Livraria Ler Devagar,"['Points of Interest & Landmarks', 'Libraries']",,Duration: 1-2 hours,"Rua Rodrigues de Faria 103, Lisbon 1300-501 Portugal",4.5,208,134,58,11,4,10,00:00:00,01:00:00,01:00:00,11:00:00,0 days 01:00:00,0 days 02:00:00
79,https://www.tripadvisor.com/Attraction_Review-g189158-d246148-Reviews-Museu_da_Marioneta-Lisbon_Lisbon_District_Central_Portugal.html,Museu da Marioneta,['Speciality Museums'],"The best collection of masks and puppets is in Lisbon! Visit the Puppet Museum and discover a fantastic world of stories, fantasy and emotion!",Duration: 1-2 hours,"Rua da Esperanca 146 Convento das Bernardas, Lisbon 1200-660 Portugal",4.5,155,89,54,9,2,0,10:00:00,18:00:00,,,0 days 01:00:00,0 days 02:00:00
80,https://www.tripadvisor.com/Attraction_Review-g189154-d3281737-Reviews-Praia_da_Rainha-Cascais_Lisbon_District_Central_Portugal.html,Praia da Rainha,['Beaches'],,,"Largo Praia da Rainha, Cascais 2750-471 Portugal",4.5,497,231,195,61,5,0,,,,,,
81,https://www.tripadvisor.com/Attraction_Review-g189158-d10771528-Reviews-Estadio_Jose_Alvalade-Lisbon_Lisbon_District_Central_Portugal.html,Estádio José Alvalade,['Arenas & Stadiums'],,Duration: 1-2 hours,"Rua Prof. Fernando da Fonseca, Lisbon 1501-806 Portugal",4.0,451,261,110,38,12,0,,,,,0 days 01:00:00,0 days 02:00:00
82,https://www.tripadvisor.com/Attraction_Review-g189158-d3856170-Reviews-Cemiterio_dos_Prazeres-Lisbon_Lisbon_District_Central_Portugal.html,Cemiterio dos Prazeres,['Cemeteries'],,Duration: 1-2 hours,"Praça São João Bosco, Lisbon 1350-297 Portugal",4.5,263,140,109,13,1,10,09:00:00,17:00:00,,,0 days 01:00:00,0 days 02:00:00
83,https://www.tripadvisor.com/Attraction_Review-g189162-d10537682-Reviews-Palacio_Nacional_e_Jardins_de_Queluz-Queluz_Sintra_Municipality_Lisbon_District_.html,Palácio Nacional e Jardins de Queluz,"['Points of Interest & Landmarks', 'Castles', 'Scenic Walking Areas']",,Duration: 2-3 hours,"Largo Palácio de Queluz, Queluz 2745-191 Portugal",4.5,252,170,66,13,1,10,,,,,0 days 02:00:00,0 days 03:00:00
84,https://www.tripadvisor.com/Attraction_Review-g189158-d2268050-Reviews-Carris_Museum-Lisbon_Lisbon_District_Central_Portugal.html,Carris Museum,['Speciality Museums'],"Carris is pleased to make public its memories and its contribution to Lisbon's growth for more than a century. This city has developed along with its public transport system.The existence of the Museum has two distinct and complementary reasons. The first concerns the creation of a collection based on historical and valuable objects, to ensure a global and updated knowledge of the company. The second aspect is the exposure of patrimony in order to contribute to the cultural development of the community and also to consolidate the company's image among the public. Internally, the Museum enhances human performance of its staff by strengthening their professional integrity, thanks to a deeper knowledge of the company.Carris Museum allows the visitor to take a journey through time using documents and objects that are placed at their disposal: reports, photos, uniforms, transport tickets, workshop equipment, trams, buses...",,"Rua 1º de Maio 101-103, Lisbon 1300-472 Portugal",4.5,269,168,86,11,3,10,09:00:00,17:00:00,,,,
